Q2,Bjorken X,t,Ebeam,Theta_e,Eprime,Theta_p,p_pi,k_pi,W,Em,Pm,Mm
5.340000,0.306644,0.116108,10.700000,34.485173,1.420000,0.485367,9.217070,7.448251,3.599262,11.328900,2.905173,10.950066
5.340000,0.306975,0.116405,10.700000,34.360621,1.430000,1.324167,9.206911,7.442645,3.596654,11.329058,2.939472,10.941072
5.340000,0.307306,0.116702,10.700000,34.237410,1.440000,2.150515,9.196751,7.405886,3.594044,11.329216,2.985274,10.928828
5.340000,0.307639,0.117000,10.700000,34.115516,1.450000,2.956168,9.186591,7.338856,3.591433,11.329375,3.039961,10.913908
5.340000,0.307971,0.117300,10.700000,33.994916,1.460000,3.733220,9.176430,7.242483,3.588819,11.329535,3.100221,10.897109
5.340000,0.308305,0.117601,10.700000,33.875587,1.470000,4.474062,9.166269,7.117735,3.586204,11.329695,3.162352,10.879408
5.340000,0.308640,0.117903,10.700000,33.757507,1.480000,5.171347,9.156106,6.965605,3.583586,11.329856,3.222527,10.861904
5.340000,0.308975,0.118206,10.700000,33.640653,1.490000,5.817972,9.145944,6.787103,3.580967,11.330018,3.277000,10.845763
5.340000,0.309310,0.118511,10.700000,33.525006,1.500000,6.407063,9.135780,6.583233,3.578346,11.330180,3.322246,10.832158
5.340000,0.309647,0.118816,10.700000,33.410544,1.510000,6.931983,9.125616,6.354985,3.575723,11.330343,3.355052,10.822213
5.340000,0.309984,0.119123,10.700000,33.297247,1.520000,7.386350,9.115452,6.103304,3.573098,11.330506,3.372564,10.816940
5.340000,0.310322,0.119431,10.700000,33.185095,1.530000,7.764076,9.105286,5.829072,3.570471,11.330670,3.372315,10.817189
5.340000,0.310661,0.119740,10.700000,33.074070,1.540000,8.059428,9.095120,5.533062,3.567842,11.330835,3.352226,10.823604
5.340000,0.311001,0.120050,10.700000,32.964153,1.550000,8.267105,9.084954,5.215896,3.565212,11.331000,3.310604,10.836580
5.340000,0.311341,0.120362,10.700000,32.855325,1.560000,8.382346,9.074787,4.877961,3.562579,11.331166,3.246137,10.856239
5.340000,0.311682,0.120674,10.700000,32.747569,1.570000,8.401059,9.064619,4.519301,3.559944,11.331333,3.157885,10.882411
5.340000,0.312024,0.120988,10.700000,32.640866,1.580000,8.319973,9.054450,4.139418,3.557308,11.331500,3.045274,10.914633
5.340000,0.312366,0.121304,10.700000,32.535201,1.590000,8.136811,9.044281,3.736940,3.554669,11.331668,2.908094,10.952155
5.340000,0.312709,0.121620,10.700000,32.430555,1.600000,7.850478,9.034111,3.308974,3.552028,11.331837,2.746497,10.993966
5.340000,0.313054,0.121938,10.700000,32.326914,1.610000,7.461256,9.023941,2.849741,3.549386,11.332006,2.560997,11.038825
5.340000,0.313398,0.122257,10.700000,32.224260,1.620000,6.970989,9.013770,2.347159,3.546742,11.332176,2.352475,11.085309
5.340000,0.313744,0.122577,10.700000,32.122579,1.630000,6.383250,9.003598,1.771917,3.544095,11.332347,2.122174,11.131867
5.340000,0.314090,0.122898,10.700000,32.021854,1.640000,5.703463,8.993425,1.017440,3.541447,11.332518,1.871700,11.176883
5.340000,0.314437,0.123221,10.700000,31.922072,1.650000,4.938963,8.983252,0.000000,3.538796,11.332690,1.603012,11.218744
5.340000,0.314785,0.123545,10.700000,31.823217,1.660000,4.098979,8.973078,0.000000,3.536144,11.332863,1.318414,11.255912
5.340000,0.315134,0.123870,10.700000,31.725276,1.670000,3.194518,8.962904,0.000000,3.533490,11.333036,1.020547,11.286992
5.340000,0.315483,0.124197,10.700000,31.628234,1.680000,2.238151,8.952728,0.000000,3.530833,11.333210,0.712465,11.310793
5.340000,0.315833,0.124525,10.700000,31.532077,1.690000,1.243691,8.942552,0.000000,3.528175,11.333385,0.398262,11.326385
5.340000,0.316184,0.124854,10.700000,31.436793,1.700000,0.225798,8.932376,0.000000,3.525514,11.333560,0.098118,11.333136
5.340000,0.316536,0.125184,10.700000,31.342367,1.710000,0.800484,8.922198,0.000000,3.522852,11.333736,0.073304,11.333499
5.340000,0.316888,0.125516,10.700000,31.248788,1.720000,1.820217,8.912020,0.000000,3.520188,11.333913,0.096494,11.333502
5.340000,0.317242,0.125849,10.700000,31.156043,1.730000,2.819043,8.901841,0.000000,3.517521,11.334091,0.137191,11.333260
5.340000,0.317596,0.126184,10.700000,31.064118,1.740000,3.783613,8.891662,0.000000,3.514853,11.334269,0.194716,11.332596
5.340000,0.317950,0.126520,10.700000,30.973004,1.750000,4.701943,8.881482,0.000000,3.512182,11.334448,0.268181,11.331275
5.340000,0.318306,0.126857,10.700000,30.882686,1.760000,5.563673,8.871301,0.143288,3.509510,11.334628,0.356521,11.329019
5.340000,0.318663,0.127195,10.700000,30.793155,1.770000,6.360221,8.861119,1.379430,3.506835,11.334808,0.458534,11.325529
5.340000,0.319020,0.127535,10.700000,30.704398,1.780000,7.084839,8.850937,2.008639,3.504159,11.334989,0.572909,11.320501
5.340000,0.319378,0.127876,10.700000,30.616404,1.790000,7.732578,8.840754,2.529299,3.501480,11.335171,0.698268,11.313643
5.340000,0.319737,0.128219,10.700000,30.529163,1.800000,8.300186,8.830570,2.995194,3.498799,11.335353,0.833192,11.304691
5.340000,0.320096,0.128563,10.700000,30.442664,1.810000,8.785953,8.820385,3.425683,3.496117,11.335537,0.976254,11.293419
5.340000,0.320457,0.128908,10.700000,30.356896,1.820000,9.189518,8.810200,3.829895,3.493432,11.335721,1.126040,11.279654
5.340000,0.320818,0.129255,10.700000,30.271850,1.830000,9.511673,8.800014,4.212762,3.490745,11.335906,1.281170,11.263275
5.340000,0.321180,0.129603,10.700000,30.187514,1.840000,9.754158,8.789827,4.577173,3.488056,11.336091,1.440312,11.244219
5.340000,0.321543,0.129953,10.700000,30.103880,1.850000,9.919468,8.779640,4.924912,3.485365,11.336277,1.602196,11.222484
5.340000,0.321907,0.130304,10.700000,30.020938,1.860000,10.010676,8.769451,5.257116,3.482672,11.336464,1.765621,11.198125
5.340000,0.322271,0.130656,10.700000,29.938677,1.870000,10.031280,8.759262,5.574530,3.479977,11.336652,1.929460,11.171252
5.340000,0.322637,0.131010,10.700000,29.857090,1.880000,9.985070,8.749072,5.877647,3.477280,11.336841,2.092664,11.142025
5.340000,0.323003,0.131366,10.700000,29.776166,1.890000,9.876012,8.738882,6.166797,3.474580,11.337030,2.254263,11.110651
5.340000,0.323370,0.131722,10.700000,29.695897,1.900000,9.708163,8.728690,6.442203,3.471879,11.337220,2.413362,11.077375
5.340000,0.323738,0.132081,10.700000,29.616274,1.910000,9.485593,8.718498,6.704020,3.469175,11.337411,2.569148,11.042480
5.340000,0.324107,0.132440,10.700000,29.537288,1.920000,9.212334,8.708305,6.952354,3.466470,11.337603,2.720877,11.006274
5.340000,0.324476,0.132801,10.700000,29.458931,1.930000,8.892334,8.698111,7.187285,3.463762,11.337795,2.867880,10.969087
5.340000,0.324847,0.133164,10.700000,29.381194,1.940000,8.529429,8.687917,7.408875,3.461052,11.337989,3.009555,10.931266
5.340000,0.325218,0.133528,10.700000,29.304070,1.950000,8.127319,8.677721,7.617180,3.458340,11.338183,3.145364,10.893166
5.340000,0.325590,0.133894,10.700000,29.227550,1.960000,7.689555,8.667525,7.812249,3.455626,11.338378,3.274830,10.855150
5.340000,0.325963,0.134261,10.700000,29.151627,1.970000,7.219534,8.657328,7.994139,3.452910,11.338573,3.397537,10.817578
5.340000,0.326337,0.134630,10.700000,29.076293,1.980000,6.720492,8.647130,8.162906,3.450191,11.338770,3.513119,10.780802
5.340000,0.326711,0.135000,10.700000,29.001540,1.990000,6.195510,8.636932,8.318618,3.447471,11.338967,3.621263,10.745168
5.340000,0.327087,0.135372,10.700000,28.927361,2.000000,5.647510,8.626732,8.461348,3.444748,11.339165,3.721702,10.711004
5.340000,0.327463,0.135745,10.700000,28.853748,2.010000,5.079268,8.616532,8.591181,3.442023,11.339364,3.814217,10.678620
5.340000,0.327841,0.136120,10.700000,28.780694,2.020000,4.493417,8.606331,8.708211,3.439296,11.339564,3.898626,10.648306
5.340000,0.328219,0.136496,10.700000,28.708193,2.030000,3.892454,8.596129,8.812542,3.436567,11.339764,3.974790,10.620325
5.340000,0.328598,0.136874,10.700000,28.636238,2.040000,3.278749,8.585926,8.904289,3.433836,11.339966,4.042604,10.594913
5.340000,0.328978,0.137254,10.700000,28.564820,2.050000,2.654555,8.575723,8.983577,3.431102,11.340168,4.101996,10.572277
5.340000,0.329358,0.137635,10.700000,28.493935,2.060000,2.022015,8.565518,9.050542,3.428366,11.340371,4.152929,10.552592
5.340000,0.329740,0.138018,10.700000,28.423575,2.070000,1.383172,8.555313,9.105329,3.425629,11.340575,4.195393,10.536001
5.340000,0.330123,0.138402,10.700000,28.353734,2.080000,0.739976,8.545107,9.148093,3.422888,11.340780,4.229406,10.522615
5.340000,0.330506,0.138788,10.700000,28.284405,2.090000,0.094293,8.534900,9.178997,3.420146,11.340986,4.255012,10.512508
5.340000,0.330890,0.139176,10.700000,28.215583,2.100000,0.552088,8.524692,9.198214,3.417402,11.341192,4.277018,10.503797
5.340000,0.331275,0.139565,10.700000,28.147260,2.110000,1.197444,8.514483,9.205923,3.414655,11.341400,4.303468,10.493212
5.340000,0.331662,0.139956,10.700000,28.079432,2.120000,1.840118,8.504273,9.202312,3.411906,11.341608,4.334231,10.480768
5.340000,0.332049,0.140348,10.700000,28.012092,2.130000,2.478502,8.494063,9.187576,3.409155,11.341817,4.368921,10.466582
5.340000,0.332437,0.140742,10.700000,27.945234,2.140000,3.111040,8.483851,9.161914,3.406402,11.342027,4.407052,10.450812
5.340000,0.332825,0.141138,10.700000,27.878853,2.150000,3.736215,8.473639,9.125533,3.403646,11.342238,4.448052,10.433657
5.340000,0.333215,0.141536,10.700000,27.812943,2.160000,4.352548,8.463426,9.078644,3.400888,11.342450,4.491286,10.415350
5.340000,0.333606,0.141935,10.700000,27.747498,2.170000,4.958588,8.453212,9.021462,3.398128,11.342662,4.536069,10.396157
5.340000,0.333997,0.142336,10.700000,27.682513,2.180000,5.552911,8.442997,8.954207,3.395366,11.342876,4.581682,10.376369
5.340000,0.334390,0.142738,10.700000,27.617983,2.190000,6.134112,8.432781,8.877100,3.392602,11.343091,4.627388,10.356302
5.340000,0.334783,0.143142,10.700000,27.553902,2.200000,6.700802,8.422564,8.790368,3.389835,11.343306,4.672443,10.336289
5.340000,0.335177,0.143549,10.700000,27.490265,2.210000,7.251605,8.412346,8.694236,3.387066,11.343522,4.716109,10.316677
5.340000,0.335573,0.143956,10.700000,27.427068,2.220000,7.785151,8.402127,8.588933,3.384294,11.343740,4.757659,10.297821
5.340000,0.335969,0.144366,10.700000,27.364304,2.230000,8.300074,8.391908,8.474688,3.381521,11.343958,4.796390,10.280079
5.340000,0.336366,0.144777,10.700000,27.301969,2.240000,8.795011,8.381687,8.351727,3.378745,11.344177,4.831621,10.263810
5.340000,0.336764,0.145190,10.700000,27.240059,2.250000,9.268596,8.371466,8.220280,3.375967,11.344397,4.862706,10.249363
5.340000,0.337163,0.145605,10.700000,27.178568,2.260000,9.719460,8.361243,8.080571,3.373187,11.344618,4.889031,10.237077
5.340000,0.337563,0.146022,10.700000,27.117491,2.270000,10.146228,8.351020,7.932825,3.370404,11.344840,4.910015,10.227275
5.340000,0.337964,0.146440,10.700000,27.056825,2.280000,10.547519,8.340795,7.777260,3.367619,11.345063,4.925117,10.220258
5.340000,0.338366,0.146860,10.700000,26.996564,2.290000,10.921943,8.330570,7.614092,3.364831,11.345287,4.933832,10.216303
5.340000,0.338769,0.147282,10.700000,26.936704,2.300000,11.268106,8.320344,7.443532,3.362042,11.345512,4.935693,10.215654
5.340000,0.339172,0.147706,10.700000,26.877240,2.310000,11.584603,8.310116,7.265783,3.359250,11.345738,4.930268,10.218524
5.340000,0.339577,0.148132,10.700000,26.818169,2.320000,11.870027,8.299888,7.081040,3.356456,11.345965,4.917164,10.225088
5.340000,0.339983,0.148559,10.700000,26.759485,2.330000,12.122967,8.289659,6.889488,3.353659,11.346193,4.896021,10.235481
5.340000,0.340390,0.148989,10.700000,26.701186,2.340000,12.342014,8.279428,6.691302,3.350860,11.346422,4.866516,10.249795
5.340000,0.340797,0.149420,10.700000,26.643265,2.350000,12.525764,8.269197,6.486641,3.348059,11.346651,4.828359,10.268079
5.340000,0.341206,0.149853,10.700000,26.585721,2.360000,12.672826,8.258965,6.275648,3.345255,11.346882,4.781293,10.290334
5.340000,0.341615,0.150288,10.700000,26.528547,2.370000,12.781828,8.248732,6.058446,3.342449,11.347114,4.725094,10.316515
5.340000,0.342026,0.150725,10.700000,26.471741,2.380000,12.851426,8.238497,5.835131,3.339641,11.347347,4.659570,10.346530
5.340000,0.342438,0.151164,10.700000,26.415298,2.390000,12.880316,8.228262,5.605770,3.336830,11.347581,4.584559,10.380241
5.340000,0.342850,0.151605,10.700000,26.359215,2.400000,12.867246,8.218025,5.370392,3.334017,11.347816,4.499933,10.417462
5.340000,0.343264,0.152048,10.700000,26.303488,2.410000,12.811032,8.207788,5.128976,3.331202,11.348052,4.405595,10.457964
5.340000,0.343678,0.152492,10.700000,26.248113,2.420000,12.710573,8.197550,4.881440,3.328384,11.348289,4.301477,10.501474
5.340000,0.344094,0.152939,10.700000,26.193086,2.430000,12.564870,8.187310,4.627622,3.325564,11.348527,4.187547,10.547678
5.340000,0.344510,0.153388,10.700000,26.138404,2.440000,12.373048,8.177070,4.367252,3.322741,11.348766,4.063806,10.596224
5.340000,0.344928,0.153838,10.700000,26.084063,2.450000,12.134379,8.166828,4.099914,3.319916,11.349006,3.930289,10.646725
5.340000,0.345347,0.154291,10.700000,26.030059,2.460000,11.848307,8.156585,3.824988,3.317089,11.349247,3.787068,10.698763
5.340000,0.345766,0.154745,10.700000,25.976390,2.470000,11.514471,8.146341,3.541559,3.314259,11.349489,3.634253,10.751889
5.340000,0.346187,0.155202,10.700000,25.923051,2.480000,11.132737,8.136097,3.248270,3.311427,11.349733,3.471994,10.805632
5.340000,0.346609,0.155661,10.700000,25.870040,2.490000,10.703222,8.125851,2.943058,3.308592,11.349977,3.300484,10.859502
5.340000,0.347031,0.156122,10.700000,25.817353,2.500000,10.226322,8.115604,2.622684,3.305755,11.350223,3.119962,10.912992
5.340000,0.347455,0.156584,10.700000,25.764986,2.510000,9.702742,8.105356,2.281732,3.302916,11.350469,2.930712,10.965586
5.340000,0.347880,0.157049,10.700000,25.712937,2.520000,9.133514,8.095106,1.910255,3.300074,11.350717,2.733068,11.016765
5.340000,0.348306,0.157516,10.700000,25.661202,2.530000,8.520022,8.084856,1.486735,3.297229,11.350966,2.527416,11.066011
5.340000,0.348732,0.157985,10.700000,25.609778,2.540000,7.864018,8.074604,0.945202,3.294382,11.351216,2.314193,11.112813
5.340000,0.349160,0.158456,10.700000,25.558662,2.550000,7.167630,8.064352,0.000000,3.291533,11.351467,2.093892,11.156676
5.340000,0.349589,0.158930,10.700000,25.507851,2.560000,6.433368,8.054098,0.000000,3.288681,11.351719,1.867062,11.197125
5.340000,0.350019,0.159405,10.700000,25.457342,2.570000,5.664117,8.043843,0.000000,3.285827,11.351972,1.634307,11.233713
5.340000,0.350450,0.159882,10.700000,25.407132,2.580000,4.863127,8.033587,0.000000,3.282970,11.352227,1.396295,11.266029
5.340000,0.350882,0.160362,10.700000,25.357218,2.590000,4.033986,8.023330,0.000000,3.280111,11.352482,1.153772,11.293700
5.340000,0.351316,0.160844,10.700000,25.307597,2.600000,3.180589,8.013072,0.000000,3.277249,11.352739,0.907596,11.316402
5.340000,0.351750,0.161328,10.700000,25.258266,2.610000,2.307099,8.002812,0.000000,3.274385,11.352997,0.658891,11.333861
5.340000,0.352185,0.161814,10.700000,25.209222,2.620000,1.417891,7.992552,0.000000,3.271518,11.353256,0.409738,11.345860
5.340000,0.352622,0.162303,10.700000,25.160464,2.630000,0.517502,7.982290,0.000000,3.268649,11.353517,0.170156,11.352241
5.340000,0.353059,0.162793,10.700000,25.111987,2.640000,0.389437,7.972027,0.000000,3.265777,11.353778,0.088728,11.353431
5.340000,0.353498,0.163286,10.700000,25.063789,2.650000,1.298264,7.961762,0.000000,3.262903,11.354041,0.096603,11.353630
5.340000,0.353937,0.163782,10.700000,25.015868,2.660000,2.204355,7.951497,0.000000,3.260026,11.354305,0.112617,11.353746
5.340000,0.354378,0.164279,10.700000,24.968220,2.670000,3.103185,7.941230,0.000000,3.257147,11.354570,0.136668,11.353747
5.340000,0.354820,0.164779,10.700000,24.920844,2.680000,3.990394,7.930962,0.000000,3.254265,11.354836,0.168615,11.353584
5.340000,0.355263,0.165281,10.700000,24.873737,2.690000,4.861840,7.920693,0.000000,3.251380,11.355103,0.208279,11.353193
5.340000,0.355707,0.165785,10.700000,24.826896,2.700000,5.713652,7.910423,0.000000,3.248493,11.355372,0.255446,11.352499
5.340000,0.356152,0.166292,10.700000,24.780319,2.710000,6.542263,7.900151,0.000000,3.245604,11.355642,0.309870,11.351414
5.340000,0.356599,0.166801,10.700000,24.734002,2.720000,7.344450,7.889878,0.000000,3.242711,11.355913,0.371280,11.349842
5.340000,0.357046,0.167312,10.700000,24.687945,2.730000,8.117345,7.879604,0.720985,3.239817,11.356186,0.439377,11.347683
5.340000,0.357495,0.167826,10.700000,24.642144,2.740000,8.858457,7.869329,1.323574,3.236919,11.356460,0.513846,11.344829
5.340000,0.357944,0.168342,10.700000,24.596597,2.750000,9.565668,7.859052,1.758962,3.234019,11.356735,0.594353,11.341171
5.340000,0.358395,0.168860,10.700000,24.551302,2.760000,10.237231,7.848774,2.131380,3.231117,11.357011,0.680553,11.336602
5.340000,0.358847,0.169381,10.700000,24.506256,2.770000,10.871759,7.838495,2.468772,3.228212,11.357289,0.772092,11.331014
5.340000,0.359300,0.169905,10.700000,24.461457,2.780000,11.468205,7.828215,2.783250,3.225304,11.357567,0.868611,11.324304
5.340000,0.359754,0.170430,10.700000,24.416903,2.790000,12.025843,7.817933,3.081221,3.222393,11.357848,0.969749,11.316373
5.340000,0.360210,0.170959,10.700000,24.372591,2.800000,12.544244,7.807650,3.366493,3.219480,11.358129,1.075144,11.307129
5.340000,0.360666,0.171489,10.700000,24.328520,2.810000,13.023244,7.797365,3.641502,3.216565,11.358412,1.184438,11.296487
5.340000,0.361124,0.172022,10.700000,24.284687,2.820000,13.462921,7.787079,3.907890,3.213646,11.358696,1.297279,11.284372
5.340000,0.361583,0.172558,10.700000,24.241091,2.830000,13.863568,7.776792,4.166808,3.210725,11.358982,1.413320,11.270714
5.340000,0.362043,0.173096,10.700000,24.197728,2.840000,14.225660,7.766504,4.419088,3.207802,11.359268,1.532224,11.255455
5.340000,0.362504,0.173637,10.700000,24.154597,2.850000,14.549831,7.756214,4.665344,3.204875,11.359557,1.653660,11.238547
5.340000,0.362966,0.174180,10.700000,24.111697,2.860000,14.836851,7.745923,4.906038,3.201946,11.359846,1.777313,11.219949
5.340000,0.363430,0.174726,10.700000,24.069023,2.870000,15.087597,7.735630,5.141522,3.199015,11.360137,1.902873,11.199633
5.340000,0.363895,0.175275,10.700000,24.026576,2.880000,15.303039,7.725336,5.372068,3.196080,11.360429,2.030048,11.177578
5.340000,0.364361,0.175826,10.700000,23.984353,2.890000,15.484216,7.715041,5.597888,3.193143,11.360723,2.158552,11.153774
5.340000,0.364828,0.176379,10.700000,23.942351,2.900000,15.632219,7.704744,5.819147,3.190204,11.361018,2.288116,11.128219
5.340000,0.365296,0.176936,10.700000,23.900570,2.910000,15.748180,7.694446,6.035977,3.187261,11.361314,2.418481,11.100920
5.340000,0.365766,0.177495,10.700000,23.859006,2.920000,15.833252,7.684147,6.248480,3.184316,11.361612,2.549399,11.071892
5.340000,0.366236,0.178056,10.700000,23.817658,2.930000,15.888604,7.673846,6.456739,3.181368,11.361911,2.680637,11.041160
5.340000,0.366708,0.178621,10.700000,23.776525,2.940000,15.915410,7.663543,6.660819,3.178417,11.362212,2.811973,11.008755
5.340000,0.367181,0.179188,10.700000,23.735604,2.950000,15.914835,7.653239,6.860773,3.175464,11.362514,2.943194,10.974714
5.340000,0.367656,0.179757,10.700000,23.694894,2.960000,15.888038,7.642934,7.056641,3.172508,11.362818,3.074101,10.939083
5.340000,0.368131,0.180330,10.700000,23.654393,2.970000,15.836157,7.632627,7.248457,3.169549,11.363123,3.204506,10.901913
5.340000,0.368608,0.180905,10.700000,23.614098,2.980000,15.760309,7.622319,7.436248,3.166587,11.363429,3.334231,10.863261
5.340000,0.369086,0.181483,10.700000,23.574009,2.990000,15.661587,7.612009,7.620034,3.163623,11.363737,3.463106,10.823189
5.340000,0.369566,0.182064,10.700000,23.534123,3.000000,15.541055,7.601698,7.799832,3.160656,11.364047,3.590974,10.781766
5.340000,0.370046,0.182647,10.700000,23.494440,3.010000,15.399745,7.591385,7.975657,3.157686,11.364358,3.717685,10.739062
5.340000,0.370528,0.183234,10.700000,23.454956,3.020000,15.238659,7.581071,8.147519,3.154713,11.364670,3.843101,10.695154
5.340000,0.371011,0.183823,10.700000,23.415671,3.030000,15.058765,7.570755,8.315429,3.151737,11.364984,3.967088,10.650121
5.340000,0.371496,0.184415,10.700000,23.376582,3.040000,14.860998,7.560438,8.479393,3.148759,11.365300,4.089525,10.604048
5.340000,0.371981,0.185010,10.700000,23.337689,3.050000,14.646258,7.550119,8.639419,3.145778,11.365617,4.210294,10.557020
5.340000,0.372468,0.185608,10.700000,23.298989,3.060000,14.415414,7.539799,8.795513,3.142794,11.365936,4.329290,10.509127
5.340000,0.372956,0.186209,10.700000,23.260481,3.070000,14.169297,7.529477,8.947682,3.139807,11.366256,4.446410,10.460459
5.340000,0.373446,0.186812,10.700000,23.222163,3.080000,13.908708,7.519153,9.095931,3.136817,11.366578,4.561560,10.411112
5.340000,0.373936,0.187419,10.700000,23.184034,3.090000,13.634415,7.508828,9.240266,3.133824,11.366901,4.674654,10.361180
5.340000,0.374428,0.188029,10.700000,23.146093,3.100000,13.347156,7.498502,9.380694,3.130829,11.367226,4.785608,10.310760
5.340000,0.374922,0.188642,10.700000,23.108337,3.110000,13.047635,7.488173,9.517221,3.127831,11.367552,4.894348,10.259951
5.340000,0.375416,0.189257,10.700000,23.070765,3.120000,12.736529,7.477843,9.649854,3.124829,11.367880,5.000804,10.208852
5.340000,0.375912,0.189876,10.700000,23.033376,3.130000,12.414485,7.467512,9.778600,3.121825,11.368210,5.104910,10.157563
5.340000,0.376410,0.190498,10.700000,22.996168,3.140000,12.082124,7.457179,9.903468,3.118818,11.368541,5.206607,10.106185
5.340000,0.376908,0.191123,10.700000,22.959140,3.150000,11.740037,7.446844,10.024468,3.115809,11.368874,5.305840,10.054818
5.340000,0.377408,0.191751,10.700000,22.922290,3.160000,11.388794,7.436508,10.141608,3.112796,11.369209,5.402558,10.003563
5.340000,0.377909,0.192382,10.700000,22.885617,3.170000,11.028936,7.426169,10.254899,3.109780,11.369545,5.496716,9.952521
5.340000,0.378412,0.193016,10.700000,22.849120,3.180000,10.660984,7.415830,10.364353,3.106761,11.369883,5.588270,9.901792
5.340000,0.378916,0.193653,10.700000,22.812797,3.190000,10.285436,7.405488,10.469981,3.103740,11.370223,5.677183,9.851475
5.340000,0.379421,0.194294,10.700000,22.776646,3.200000,9.902766,7.395145,10.571796,3.100715,11.370564,5.763421,9.801669
5.340000,0.379927,0.194938,10.700000,22.740667,3.210000,9.513432,7.384800,10.669814,3.097688,11.370907,5.846953,9.752470
5.340000,0.380435,0.195585,10.700000,22.704857,3.220000,9.117868,7.374453,10.764047,3.094657,11.371252,5.927751,9.703976
5.340000,0.380945,0.196235,10.700000,22.669217,3.230000,8.716494,7.364105,10.854511,3.091624,11.371599,6.005792,9.656279
5.340000,0.381455,0.196888,10.700000,22.633744,3.240000,8.309709,7.353755,10.941223,3.088588,11.371947,6.081053,9.609473
5.340000,0.381967,0.197545,10.700000,22.598436,3.250000,7.897897,7.343403,11.024201,3.085548,11.372297,6.153518,9.563648
5.340000,0.382481,0.198205,10.700000,22.563294,3.260000,7.481425,7.333049,11.103461,3.082506,11.372649,6.223170,9.518892
5.340000,0.382995,0.198869,10.700000,22.528315,3.270000,7.060646,7.322694,11.179023,3.079461,11.373002,6.289997,9.475290
5.340000,0.383512,0.199536,10.700000,22.493498,3.280000,6.635899,7.312337,11.250906,3.076412,11.373358,6.353989,9.432926
5.340000,0.384029,0.200206,10.700000,22.458842,3.290000,6.207507,7.301978,11.319131,3.073361,11.373715,6.415137,9.391880
5.340000,0.384548,0.200879,10.700000,22.424346,3.300000,5.775784,7.291617,11.383718,3.070306,11.374074,6.473437,9.352228
5.340000,0.385069,0.201557,10.700000,22.390008,3.310000,5.341028,7.281254,11.444691,3.067249,11.374435,6.528885,9.314044
5.340000,0.385590,0.202237,10.700000,22.355828,3.320000,4.903529,7.270890,11.502070,3.064188,11.374797,6.581481,9.277399
5.340000,0.386113,0.202921,10.700000,22.321803,3.330000,4.463562,7.260523,11.555879,3.061125,11.375162,6.631224,9.242358
5.340000,0.386638,0.203608,10.700000,22.287934,3.340000,4.021395,7.250155,11.606143,3.058058,11.375528,6.678118,9.208984
5.340000,0.387164,0.204299,10.700000,22.254218,3.350000,3.577285,7.239785,11.652886,3.054988,11.375896,6.722167,9.177336
5.340000,0.387692,0.204994,10.700000,22.220655,3.360000,3.131481,7.229413,11.696132,3.051916,11.376266,6.763378,9.147467
5.340000,0.388221,0.205692,10.700000,22.187244,3.370000,2.684220,7.219039,11.735909,3.048840,11.376638,6.801758,9.119429
5.340000,0.388751,0.206394,10.700000,22.153982,3.380000,2.235735,7.208663,11.772242,3.045761,11.377012,6.837318,9.093266
5.340000,0.389283,0.207099,10.700000,22.120870,3.390000,1.786248,7.198285,11.805158,3.042678,11.377388,6.870068,9.069020
5.340000,0.389816,0.207808,10.700000,22.087906,3.400000,1.335975,7.187905,11.834684,3.039593,11.377766,6.900021,9.046727
5.340000,0.390351,0.208521,10.700000,22.055088,3.410000,0.885126,7.177524,11.860849,3.036505,11.378146,6.927191,9.026418
5.340000,0.390887,0.209237,10.700000,22.022417,3.420000,0.433901,7.167140,11.883682,3.033413,11.378528,6.951593,9.008121
5.340000,0.391425,0.209957,10.700000,21.989890,3.430000,0.017501,7.156754,11.903210,3.030319,11.378911,6.973246,8.991855
5.340000,0.391964,0.210681,10.700000,21.957507,3.440000,0.468891,7.146367,11.919464,3.027221,11.379297,6.994096,8.976136
5.340000,0.392504,0.211408,10.700000,21.925267,3.450000,0.920082,7.135977,11.932474,3.024120,11.379685,7.015786,8.959686
5.340000,0.393046,0.212140,10.700000,21.893168,3.460000,1.370896,7.125585,11.942269,3.021015,11.380074,7.038285,8.942519
5.340000,0.393590,0.212875,10.700000,21.861210,3.470000,1.821157,7.115191,11.948880,3.017908,11.380466,7.061556,8.924653
5.340000,0.394135,0.213614,10.700000,21.829392,3.480000,2.270693,7.104795,11.952339,3.014797,11.380860,7.085557,8.906114
5.340000,0.394682,0.214357,10.700000,21.797712,3.490000,2.719337,7.094398,11.952676,3.011684,11.381256,7.110239,8.886928
5.340000,0.395230,0.215104,10.700000,21.766170,3.500000,3.166926,7.083997,11.949924,3.008567,11.381654,7.135550,8.867129
5.340000,0.395780,0.215855,10.700000,21.734764,3.510000,3.613300,7.073595,11.944113,3.005446,11.382054,7.161434,8.846752
5.340000,0.396331,0.216610,10.700000,21.703493,3.520000,4.058304,7.063191,11.935277,3.002323,11.382456,7.187828,8.825839
5.340000,0.396884,0.217368,10.700000,21.672358,3.530000,4.501782,7.052785,11.923448,2.999196,11.382861,7.214670,8.804434
5.340000,0.397438,0.218131,10.700000,21.641356,3.540000,4.943586,7.042376,11.908658,2.996066,11.383267,7.241891,8.782584
5.340000,0.397994,0.218898,10.700000,21.610486,3.550000,5.383566,7.031966,11.890941,2.992933,11.383676,7.269420,8.760343
