Q2,Bjorken X,t,Ebeam,Theta_e,Eprime,Theta_p,p_pi,k_pi,W,Em,Pm,Mm,MMa
5.120000,0.512861,0.423538,10.700000,17.151311,5.380000,25.115659,5.092387,11.185715,2.396575,1.163973,7.480128,0.000000,8.725277
5.120000,0.513827,0.425728,10.700000,17.135273,5.390000,24.941368,5.081215,11.278166,2.392656,1.165140,7.569315,0.000000,8.649571
5.120000,0.514796,0.427936,10.700000,17.119281,5.400000,24.763803,5.070035,11.369753,2.388732,1.166317,7.657940,0.000000,8.572783
5.120000,0.515769,0.430161,10.700000,17.103333,5.410000,24.583069,5.058845,11.460477,2.384800,1.167503,7.745995,0.000000,8.494909
5.120000,0.516746,0.432404,10.700000,17.087430,5.420000,24.399265,5.047645,11.550339,2.380863,1.168698,7.833474,0.000000,8.415942
5.120000,0.517727,0.434665,10.700000,17.071571,5.430000,24.212489,5.036436,11.639339,2.376919,1.169903,7.920369,0.000000,8.335878
5.120000,0.518711,0.436944,10.700000,17.055756,5.440000,24.022834,5.025217,11.727479,2.372968,1.171117,8.006674,0.000000,8.254708
5.120000,0.519699,0.439241,10.700000,17.039984,5.450000,23.830391,5.013989,11.814758,2.369011,1.172341,8.092383,0.000000,8.172425
5.120000,0.520691,0.441557,10.700000,17.024257,5.460000,23.635250,5.002750,11.901179,2.365047,1.173575,8.177490,0.000000,8.089020
5.120000,0.521686,0.443892,10.700000,17.008573,5.470000,23.437494,4.991502,11.986741,2.361076,1.174820,8.261989,0.000000,8.004483
5.120000,0.522686,0.446245,10.700000,16.992932,5.480000,23.237209,4.980243,12.071445,2.357099,1.176074,8.345874,0.000000,7.918804
5.120000,0.523689,0.448618,10.700000,16.977335,5.490000,23.034472,4.968974,12.155294,2.353115,1.177338,8.429141,0.000000,7.831969
5.120000,0.524696,0.451010,10.700000,16.961780,5.500000,22.829363,4.957695,12.238287,2.349124,1.178613,8.511785,0.000000,7.743966
5.120000,0.525707,0.453422,10.700000,16.946268,5.510000,22.621958,4.946405,12.320425,2.345127,1.179898,8.593800,0.000000,7.654781
5.120000,0.526722,0.455853,10.700000,16.930798,5.520000,22.412328,4.935105,12.401710,2.341122,1.181194,8.675183,0.000000,7.564397
5.120000,0.527741,0.458304,10.700000,16.915371,5.530000,22.200545,4.923794,12.482143,2.337111,1.182500,8.755929,0.000000,7.472796
5.120000,0.528764,0.460776,10.700000,16.899985,5.540000,21.986678,4.912473,12.561724,2.333093,1.183817,8.836034,0.000000,7.379959
5.120000,0.529790,0.463268,10.700000,16.884642,5.550000,21.770794,4.901140,12.640455,2.329068,1.185145,8.915495,0.000000,7.285865
5.120000,0.530821,0.465781,10.700000,16.869341,5.560000,21.552957,4.889796,12.718338,2.325036,1.186484,8.994307,0.000000,7.190491
5.120000,0.531856,0.468315,10.700000,16.854080,5.570000,21.333230,4.878441,12.795373,2.320997,1.187834,9.072468,0.000000,7.093810
5.120000,0.532894,0.470870,10.700000,16.838862,5.580000,21.111673,4.867075,12.871561,2.316951,1.189196,9.149973,0.000000,6.995796
5.120000,0.533937,0.473446,10.700000,16.823684,5.590000,20.888347,4.855698,12.946904,2.312898,1.190569,9.226821,0.000000,6.896418
5.120000,0.534984,0.476044,10.700000,16.808548,5.600000,20.663309,4.844308,13.021404,2.308837,1.191953,9.303008,0.000000,6.795642
5.120000,0.536035,0.478664,10.700000,16.793452,5.610000,20.436613,4.832908,13.095060,2.304770,1.193350,9.378531,0.000000,6.693432
5.120000,0.537090,0.481306,10.700000,16.778396,5.620000,20.208314,4.821495,13.167876,2.300695,1.194758,9.453388,0.000000,6.589748
5.120000,0.538150,0.483971,10.700000,16.763382,5.630000,19.978464,4.810070,13.239853,2.296613,1.196178,9.527577,0.000000,6.484546
5.120000,0.539213,0.486658,10.700000,16.748407,5.640000,19.747115,4.798633,13.310991,2.292524,1.197610,9.601095,0.000000,6.377777
5.120000,0.540281,0.489369,10.700000,16.733473,5.650000,19.514315,4.787184,13.381292,2.288428,1.199054,9.673940,0.000000,6.269389
5.120000,0.541353,0.492102,10.700000,16.718578,5.660000,19.280113,4.775723,13.450759,2.284324,1.200511,9.746111,0.000000,6.159324
5.120000,0.542429,0.494859,10.700000,16.703723,5.670000,19.044555,4.764248,13.519392,2.280213,1.201980,9.817605,0.000000,6.047516
5.120000,0.543510,0.497640,10.700000,16.688908,5.680000,18.807687,4.752762,13.587193,2.276095,1.203462,9.888422,0.000000,5.933896
5.120000,0.544595,0.500444,10.700000,16.674132,5.690000,18.569552,4.741262,13.654164,2.271968,1.204956,9.958559,0.000000,5.818383
5.120000,0.545684,0.503274,10.700000,16.659395,5.700000,18.330193,4.729749,13.720306,2.267835,1.206464,10.028015,0.000000,5.700892
5.120000,0.546777,0.506127,10.700000,16.644697,5.710000,18.089651,4.718224,13.785622,2.263694,1.207985,10.096789,0.000000,5.581325
5.120000,0.547875,0.509006,10.700000,16.630038,5.720000,17.847967,4.706685,13.850113,2.259545,1.209519,10.164880,0.000000,5.459574
5.120000,0.548978,0.511910,10.700000,16.615417,5.730000,17.605180,4.695132,13.913780,2.255389,1.211066,10.232288,0.000000,5.335517
5.120000,0.550085,0.514839,10.700000,16.600836,5.740000,17.361328,4.683566,13.976626,2.251225,1.212627,10.299010,0.000000,5.209019
5.120000,0.551196,0.517795,10.700000,16.586292,5.750000,17.116447,4.671986,14.038653,2.247053,1.214202,10.365047,0.000000,5.079926
5.120000,0.552312,0.520776,10.700000,16.571787,5.760000,16.870575,4.660392,14.099862,2.242874,1.215791,10.430397,0.000000,4.948064
5.120000,0.553432,0.523784,10.700000,16.557319,5.770000,16.623745,4.648784,14.160255,2.238686,1.217394,10.495061,0.000000,4.813235
5.120000,0.554557,0.526819,10.700000,16.542890,5.780000,16.375992,4.637161,14.219835,2.234491,1.219011,10.559038,0.000000,4.675211
5.120000,0.555686,0.529880,10.700000,16.528498,5.790000,16.127349,4.625524,14.278602,2.230288,1.220642,10.622327,0.000000,4.533733
5.120000,0.556820,0.532970,10.700000,16.514143,5.800000,15.877848,4.613873,14.336560,2.226077,1.222289,10.684929,0.000000,4.388495
5.120000,0.557959,0.536087,10.700000,16.499826,5.810000,15.627519,4.602206,14.393711,2.221859,1.223950,10.746843,0.000000,4.239144
5.120000,0.559102,0.539232,10.700000,16.485546,5.820000,15.376395,4.590525,14.450056,2.217632,1.225626,10.808069,0.000000,4.085259
5.120000,0.560250,0.542406,10.700000,16.471303,5.830000,15.124503,4.578828,14.505597,2.213397,1.227317,10.868608,0.000000,3.926339
5.120000,0.561403,0.545608,10.700000,16.457097,5.840000,14.871873,4.567116,14.560337,2.209153,1.229024,10.928460,0.000000,3.761781
5.120000,0.562561,0.548840,10.700000,16.442928,5.850000,14.618533,4.555389,14.614278,2.204902,1.230746,10.987624,0.000000,3.590844
5.120000,0.563723,0.552101,10.700000,16.428795,5.860000,14.364510,4.543645,14.667422,2.200643,1.232484,11.046102,0.000000,3.412603
5.120000,0.564890,0.555392,10.700000,16.414699,5.870000,14.109830,4.531886,14.719772,2.196375,1.234238,11.103893,0.000000,3.225885
5.120000,0.566062,0.558714,10.700000,16.400639,5.880000,13.854519,4.520110,14.771329,2.192099,1.236008,11.160999,0.000000,3.029161
5.120000,0.567239,0.562066,10.700000,16.386615,5.890000,13.598603,4.508318,14.822095,2.187814,1.237794,11.217420,0.000000,2.820377
5.120000,0.568421,0.565449,10.700000,16.372626,5.900000,13.342106,4.496510,14.872075,2.183522,1.239597,11.273156,0.000000,2.596671
5.120000,0.569607,0.568864,10.700000,16.358674,5.910000,13.085051,4.484684,14.921268,2.179220,1.241417,11.328209,0.000000,2.353835
5.120000,0.570799,0.572311,10.700000,16.344757,5.920000,12.827461,4.472842,14.969679,2.174910,1.243253,11.382579,0.000000,2.085248
5.120000,0.571996,0.575790,10.700000,16.330876,5.930000,12.569360,4.460982,15.017309,2.170592,1.245107,11.436267,0.000000,1.779346
5.120000,0.573197,0.579302,10.700000,16.317030,5.940000,12.310768,4.449105,15.064160,2.166265,1.246979,11.489274,0.000000,1.412152
5.120000,0.574404,0.582846,10.700000,16.303219,5.950000,12.051708,4.437210,15.110236,2.161930,1.248868,11.541601,0.000000,0.912559
5.120000,0.575616,0.586425,10.700000,16.289443,5.960000,11.792201,4.425297,15.155538,2.157585,1.250775,11.593250,0.000000,0.000000
5.120000,0.576833,0.590037,10.700000,16.275702,5.970000,11.532266,4.413366,15.200070,2.153232,1.252700,11.644222,0.000000,0.000000
5.120000,0.578055,0.593684,10.700000,16.261995,5.980000,11.271922,4.401417,15.243833,2.148870,1.254643,11.694517,0.000000,0.000000
5.120000,0.579282,0.597366,10.700000,16.248324,5.990000,11.011191,4.389448,15.286830,2.144499,1.256605,11.744137,0.000000,0.000000
5.120000,0.580515,0.601083,10.700000,16.234686,6.000000,10.750089,4.377462,15.329064,2.140120,1.258586,11.793084,0.000000,0.000000
5.120000,0.581753,0.604836,10.700000,16.221083,6.010000,10.488636,4.365455,15.370538,2.135731,1.260586,11.841358,0.000000,0.000000
5.120000,0.582996,0.608626,10.700000,16.207514,6.020000,10.226849,4.353430,15.411253,2.131333,1.262605,11.888963,0.000000,0.000000
5.120000,0.584244,0.612452,10.700000,16.193980,6.030000,9.964746,4.341385,15.451213,2.126926,1.264644,11.935898,0.000000,0.000000
5.120000,0.585498,0.616316,10.700000,16.180479,6.040000,9.702343,4.329320,15.490421,2.122510,1.266703,11.982166,0.000000,0.000000
5.120000,0.586757,0.620217,10.700000,16.167011,6.050000,9.439657,4.317234,15.528878,2.118085,1.268782,12.027768,0.000000,0.000000
5.120000,0.588021,0.624157,10.700000,16.153577,6.060000,9.176703,4.305129,15.566587,2.113651,1.270882,12.072706,0.000000,0.000000
5.120000,0.589292,0.628135,10.700000,16.140177,6.070000,8.913498,4.293002,15.603552,2.109207,1.273002,12.116982,0.000000,0.000000
5.120000,0.590567,0.632153,10.700000,16.126810,6.080000,8.650057,4.280854,15.639775,2.104754,1.275143,12.160597,0.000000,0.000000
5.120000,0.591848,0.636211,10.700000,16.113476,6.090000,8.386394,4.268686,15.675259,2.100291,1.277305,12.203554,0.000000,0.000000
5.120000,0.593135,0.640309,10.700000,16.100175,6.100000,8.122525,4.256495,15.710006,2.095819,1.279489,12.245855,0.000000,0.000000
5.120000,0.594427,0.644449,10.700000,16.086907,6.110000,7.858462,4.244283,15.744019,2.091337,1.281695,12.287501,0.000000,0.000000
5.120000,0.595725,0.648629,10.700000,16.073672,6.120000,7.594220,4.232048,15.777302,2.086846,1.283923,12.328494,0.000000,0.000000
5.120000,0.597028,0.652852,10.700000,16.060470,6.130000,7.329813,4.219791,15.809856,2.082345,1.286174,12.368837,0.000000,0.000000
5.120000,0.598338,0.657118,10.700000,16.047299,6.140000,7.065253,4.207511,15.841685,2.077834,1.288447,12.408531,0.000000,0.000000
5.120000,0.599653,0.661427,10.700000,16.034162,6.150000,6.800554,4.195208,15.872792,2.073314,1.290743,12.447579,0.000000,0.000000
5.120000,0.600973,0.665781,10.700000,16.021056,6.160000,6.535726,4.182881,15.903179,2.068783,1.293063,12.485983,0.000000,0.000000
5.120000,0.602300,0.670178,10.700000,16.007983,6.170000,6.270784,4.170531,15.932849,2.064243,1.295406,12.523746,0.000000,0.000000
5.120000,0.603633,0.674621,10.700000,15.994941,6.180000,6.005738,4.158156,15.961806,2.059693,1.297774,12.560868,0.000000,0.000000
5.120000,0.604971,0.679110,10.700000,15.981931,6.190000,5.740601,4.145757,15.990051,2.055132,1.300166,12.597354,0.000000,0.000000
5.120000,0.606315,0.683645,10.700000,15.968953,6.200000,5.475383,4.133333,16.017589,2.050562,1.302583,12.633204,0.000000,0.000000
5.120000,0.607666,0.688228,10.700000,15.956007,6.210000,5.210095,4.120884,16.044421,2.045981,1.305025,12.668423,0.000000,0.000000
5.120000,0.609022,0.692858,10.700000,15.943092,6.220000,4.944749,4.108410,16.070552,2.041390,1.307492,12.703011,0.000000,0.000000
5.120000,0.610385,0.697537,10.700000,15.930208,6.230000,4.679354,4.095909,16.095983,2.036788,1.309986,12.736971,0.000000,0.000000
5.120000,0.611753,0.702266,10.700000,15.917356,6.240000,4.413921,4.083382,16.120718,2.032177,1.312506,12.770307,0.000000,0.000000
5.120000,0.613128,0.707044,10.700000,15.904534,6.250000,4.148460,4.070828,16.144759,2.027554,1.315052,12.803020,0.000000,0.000000
5.120000,0.614509,0.711873,10.700000,15.891744,6.260000,3.882981,4.058248,16.168111,2.022921,1.317625,12.835113,0.000000,0.000000
5.120000,0.615896,0.716753,10.700000,15.878984,6.270000,3.617492,4.045639,16.190775,2.018278,1.320226,12.866589,0.000000,0.000000
5.120000,0.617290,0.721686,10.700000,15.866255,6.280000,3.352004,4.033003,16.212755,2.013624,1.322855,12.897450,0.000000,0.000000
5.120000,0.618689,0.726672,10.700000,15.853557,6.290000,3.086525,4.020339,16.234054,2.008959,1.325511,12.927699,0.000000,0.000000
5.120000,0.620095,0.731711,10.700000,15.840889,6.300000,2.821064,4.007645,16.254674,2.004283,1.328197,12.957338,0.000000,0.000000
5.120000,0.621508,0.736806,10.700000,15.828251,6.310000,2.555631,3.994923,16.274619,1.999596,1.330912,12.986372,0.000000,0.000000
5.120000,0.622927,0.741955,10.700000,15.815643,6.320000,2.290232,3.982171,16.293893,1.994898,1.333656,13.014801,0.000000,0.000000
5.120000,0.624352,0.747161,10.700000,15.803066,6.330000,2.024877,3.969389,16.312497,1.990189,1.336430,13.042629,0.000000,0.000000
5.120000,0.625784,0.752424,10.700000,15.790518,6.340000,1.759573,3.956576,16.330435,1.985469,1.339235,13.069860,0.000000,0.000000
5.120000,0.627223,0.757746,10.700000,15.778001,6.350000,1.494329,3.943733,16.347711,1.980738,1.342071,13.096495,0.000000,0.000000
5.120000,0.628668,0.763126,10.700000,15.765513,6.360000,1.229151,3.930858,16.364326,1.975995,1.344938,13.122537,0.000000,0.000000
5.120000,0.630120,0.768566,10.700000,15.753055,6.370000,0.964048,3.917950,16.380285,1.971241,1.347836,13.147990,0.000000,0.000000
5.120000,0.631579,0.774066,10.700000,15.740626,6.380000,0.699027,3.905011,16.395591,1.966475,1.350768,13.172857,0.000000,0.000000
5.120000,0.633044,0.779629,10.700000,15.728226,6.390000,0.434095,3.892038,16.410246,1.961698,1.353732,13.197140,0.000000,0.000000
5.120000,0.634516,0.785254,10.700000,15.715856,6.400000,0.169258,3.879033,16.424253,1.956909,1.356729,13.220843,0.000000,0.000000
5.120000,0.635995,0.790942,10.700000,15.703515,6.410000,0.095476,3.865993,16.437617,1.952109,1.359761,13.243995,0.000000,0.000000
5.120000,0.637481,0.796696,10.700000,15.691203,6.420000,0.360102,3.852918,16.450339,1.947296,1.362827,13.266911,0.000000,0.000000
5.120000,0.638974,0.802515,10.700000,15.678920,6.430000,0.624611,3.839809,16.462423,1.942472,1.365928,13.289674,0.000000,0.000000
5.120000,0.640474,0.808401,10.700000,15.666666,6.440000,0.888998,3.826663,16.473873,1.937636,1.369064,13.312280,0.000000,0.000000
5.120000,0.641981,0.814354,10.700000,15.654440,6.450000,1.153257,3.813482,16.484690,1.932787,1.372237,13.334727,0.000000,0.000000
5.120000,0.643495,0.820377,10.700000,15.642243,6.460000,1.417383,3.800264,16.494880,1.927927,1.375446,13.357011,0.000000,0.000000
5.120000,0.645016,0.826469,10.700000,15.630075,6.470000,1.681367,3.787008,16.504444,1.923054,1.378693,13.379128,0.000000,0.000000
5.120000,0.646545,0.832633,10.700000,15.617935,6.480000,1.945206,3.773714,16.513386,1.918169,1.381978,13.401075,0.000000,0.000000
5.120000,0.648081,0.838869,10.700000,15.605823,6.490000,2.208894,3.760382,16.521709,1.913271,1.385301,13.422849,0.000000,0.000000
5.120000,0.649624,0.845179,10.700000,15.593739,6.500000,2.472425,3.747011,16.529416,1.908361,1.388663,13.444445,0.000000,0.000000
5.120000,0.651174,0.851563,10.700000,15.581683,6.510000,2.735793,3.733599,16.536510,1.903438,1.392065,13.465860,0.000000,0.000000
5.120000,0.652732,0.858023,10.700000,15.569655,6.520000,2.998993,3.720147,16.542995,1.898502,1.395508,13.487091,0.000000,0.000000
5.120000,0.654297,0.864561,10.700000,15.557655,6.530000,3.262021,3.706654,16.548874,1.893553,1.398992,13.508133,0.000000,0.000000
5.120000,0.655870,0.871177,10.700000,15.545683,6.540000,3.524871,3.693118,16.554150,1.888592,1.402517,13.528984,0.000000,0.000000
5.120000,0.657451,0.877872,10.700000,15.533738,6.550000,3.787539,3.679541,16.558826,1.883617,1.406085,13.549638,0.000000,0.000000
5.120000,0.659039,0.884650,10.700000,15.521821,6.560000,4.050019,3.665919,16.562905,1.878629,1.409697,13.570093,0.000000,0.000000
5.120000,0.660634,0.891509,10.700000,15.509931,6.570000,4.312306,3.652254,16.566391,1.873628,1.413352,13.590345,0.000000,0.000000
5.120000,0.662238,0.898453,10.700000,15.498068,6.580000,4.574397,3.638544,16.569286,1.868614,1.417053,13.610390,0.000000,0.000000
5.120000,0.663849,0.905482,10.700000,15.486233,6.590000,4.836287,3.624788,16.571595,1.863586,1.420798,13.630223,0.000000,0.000000
5.120000,0.665468,0.912598,10.700000,15.474425,6.600000,5.097972,3.610985,16.573320,1.858544,1.424591,13.649842,0.000000,0.000000
5.120000,0.667095,0.919803,10.700000,15.462643,6.610000,5.359446,3.597136,16.574464,1.853489,1.428430,13.669243,0.000000,0.000000
5.120000,0.668730,0.927097,10.700000,15.450889,6.620000,5.620707,3.583238,16.575032,1.848420,1.432317,13.688421,0.000000,0.000000
5.120000,0.670373,0.934483,10.700000,15.439161,6.630000,5.881749,3.569291,16.575025,1.843336,1.436253,13.707373,0.000000,0.000000
5.120000,0.672025,0.941963,10.700000,15.427460,6.640000,6.142570,3.555295,16.574447,1.838239,1.440239,13.726094,0.000000,0.000000
5.120000,0.673684,0.949537,10.700000,15.415785,6.650000,6.403164,3.541248,16.573301,1.833128,1.444275,13.744582,0.000000,0.000000
5.120000,0.675351,0.957207,10.700000,15.404137,6.660000,6.663529,3.527149,16.571591,1.828002,1.448363,13.762832,0.000000,0.000000
5.120000,0.677027,0.964976,10.700000,15.392516,6.670000,6.923660,3.512998,16.569320,1.822862,1.452503,13.780840,0.000000,0.000000
5.120000,0.678711,0.972846,10.700000,15.380920,6.680000,7.183554,3.498793,16.566491,1.817708,1.456696,13.798603,0.000000,0.000000
5.120000,0.680404,0.980817,10.700000,15.369351,6.690000,7.443207,3.484534,16.563108,1.812539,1.460944,13.816117,0.000000,0.000000
5.120000,0.682105,0.988891,10.700000,15.357808,6.700000,7.702616,3.470220,16.559173,1.807355,1.465247,13.833377,0.000000,0.000000
5.120000,0.683814,0.997072,10.700000,15.346291,6.710000,7.961777,3.455849,16.554690,1.802156,1.469606,13.850381,0.000000,0.000000
5.130000,0.262860,0.081018,10.700000,78.408384,0.300000,0.204834,10.355886,2.781638,3.907226,0.981446,0.646119,0.738760,11.291730
5.130000,0.263113,0.081197,10.700000,76.896495,0.310000,1.658627,10.345789,1.051838,3.904824,0.981542,0.695264,0.692843,11.288906
5.130000,0.263367,0.081377,10.700000,75.470635,0.320000,0.127780,10.335692,0.000000,3.902420,0.981638,0.064615,0.979509,11.310207
5.130000,0.263621,0.081558,10.700000,74.122776,0.330000,1.705363,10.325595,0.000000,3.900015,0.981734,0.283050,0.940045,11.306946
5.130000,0.263875,0.081739,10.700000,72.845924,0.340000,0.985710,10.315498,2.877225,3.897609,0.981830,0.668781,0.718834,11.290795
5.130000,0.264130,0.081921,10.700000,71.633947,0.350000,1.064629,10.305400,2.920287,3.895200,0.981927,0.787299,0.586806,11.283248
5.130000,0.264386,0.082103,10.700000,70.481443,0.360000,1.899865,10.295302,1.046099,3.892791,0.982024,0.771463,0.607632,11.284439
5.130000,0.264642,0.082286,10.700000,69.383627,0.370000,0.543886,10.285203,0.000000,3.890380,0.982122,0.204378,0.960621,11.309030
5.130000,0.264898,0.082470,10.700000,68.336248,0.380000,1.466031,10.275104,0.000000,3.887967,0.982220,0.157841,0.969455,11.309873
5.130000,0.265155,0.082654,10.700000,67.335505,0.390000,2.026859,10.265005,2.242786,3.885553,0.982318,0.522562,0.831792,11.298995
5.130000,0.265412,0.082839,10.700000,66.377995,0.400000,0.814997,10.254906,3.373992,3.883138,0.982417,0.813926,0.550152,11.281849
5.130000,0.265670,0.083025,10.700000,65.460657,0.410000,1.042189,10.244806,3.372605,3.880721,0.982515,0.901662,0.390310,11.275275
5.130000,0.265929,0.083211,10.700000,64.580726,0.420000,2.197067,10.234706,2.352718,3.878302,0.982615,0.973978,0.129992,11.269358
5.130000,0.266188,0.083398,10.700000,63.735701,0.430000,1.854609,10.224605,0.000000,3.875882,0.982714,0.702396,0.687290,11.289639
5.130000,0.266447,0.083585,10.700000,62.923312,0.440000,0.224372,10.214505,0.000000,3.873461,0.982814,0.093155,0.978389,11.311185
5.130000,0.266707,0.083773,10.700000,62.141490,0.450000,1.585517,10.204403,0.000000,3.871038,0.982914,0.152605,0.970995,11.310639
5.130000,0.266968,0.083962,10.700000,61.388349,0.460000,2.455158,10.194302,1.884218,3.868613,0.983015,0.457079,0.870286,11.302531
5.130000,0.267229,0.084151,10.700000,60.662163,0.470000,2.027642,10.184200,3.268662,3.866187,0.983116,0.787622,0.588360,11.284416
5.130000,0.267490,0.084341,10.700000,59.961348,0.480000,0.659723,10.174098,3.889117,3.863759,0.983217,0.989113,0.000000,11.268644
5.130000,0.267752,0.084531,10.700000,59.284449,0.490000,0.993871,10.163995,3.882900,3.861330,0.983318,1.054669,0.000000,11.262800
5.130000,0.268015,0.084723,10.700000,58.630127,0.500000,2.282431,10.153893,3.299462,3.858899,0.983420,1.159424,0.000000,11.252601
5.130000,0.268278,0.084915,10.700000,57.997145,0.510000,2.724317,10.143789,2.130564,3.856467,0.983523,1.110076,0.000000,11.257679
5.130000,0.268541,0.085107,10.700000,57.384361,0.520000,2.134009,10.133686,0.000000,3.854033,0.983625,0.795430,0.578628,11.284379
5.130000,0.268805,0.085300,10.700000,56.790715,0.530000,0.714573,10.123582,0.000000,3.851598,0.983728,0.260925,0.948493,11.309473
5.130000,0.269070,0.085494,10.700000,56.215226,0.540000,0.993692,10.113478,0.000000,3.849161,0.983831,0.077797,0.980751,11.312318
5.130000,0.269335,0.085689,10.700000,55.656982,0.550000,2.366794,10.103373,0.000000,3.846723,0.983935,0.260012,0.948958,11.309701
5.130000,0.269600,0.085884,10.700000,55.115133,0.560000,2.989164,10.093268,2.302651,3.844283,0.984039,0.544581,0.819613,11.299678
5.130000,0.269867,0.086080,10.700000,54.588888,0.570000,2.766112,10.083163,3.432529,3.841842,0.984143,0.845743,0.503247,11.281240
5.130000,0.270133,0.086276,10.700000,54.077508,0.580000,1.850419,10.073057,4.134712,3.839399,0.984248,1.087223,0.000000,11.260638
5.130000,0.270400,0.086473,10.700000,53.580304,0.590000,0.516480,10.062951,4.474554,3.836954,0.984353,1.218677,0.000000,11.247276
5.130000,0.270668,0.086671,10.700000,53.096628,0.600000,0.931644,10.052845,4.474932,3.834508,0.984459,1.268129,0.000000,11.241914
5.130000,0.270936,0.086870,10.700000,52.625876,0.610000,2.209394,10.042738,4.157194,3.832060,0.984565,1.368317,0.000000,11.230267
5.130000,0.271205,0.087069,10.700000,52.167479,0.620000,3.078485,10.032631,3.541425,3.829611,0.984671,1.430503,0.000000,11.222622
5.130000,0.271475,0.087269,10.700000,51.720905,0.630000,3.370039,10.022523,2.624769,3.827160,0.984777,1.365069,0.000000,11.230876
5.130000,0.271744,0.087470,10.700000,51.285651,0.640000,3.012082,10.012415,1.220488,3.824708,0.984884,1.132486,0.000000,11.256815
5.130000,0.272015,0.087671,10.700000,50.861246,0.650000,2.055620,10.002307,0.000000,3.822254,0.984991,0.742344,0.647405,11.289365
5.130000,0.272286,0.087873,10.700000,50.447243,0.660000,0.680063,9.992198,0.000000,3.819798,0.985099,0.245199,0.954095,11.311196
5.130000,0.272557,0.088076,10.700000,50.043225,0.670000,0.842224,9.982089,0.000000,3.817341,0.985207,0.065477,0.983029,11.313772
5.130000,0.272829,0.088279,10.700000,49.648793,0.680000,2.219895,9.971980,0.000000,3.814882,0.985316,0.180897,0.968567,11.312623
5.130000,0.273102,0.088483,10.700000,49.263575,0.690000,3.221477,9.961870,1.331286,3.812422,0.985424,0.382777,0.908044,11.307702
5.130000,0.273375,0.088688,10.700000,48.887214,0.700000,3.720466,9.951760,2.659819,3.809960,0.985533,0.636616,0.752327,11.296363
5.130000,0.273649,0.088894,10.700000,48.519377,0.710000,3.695633,9.941649,3.578431,3.807497,0.985643,0.904738,0.391076,11.278166
5.130000,0.273923,0.089100,10.700000,48.159744,0.720000,3.203461,9.931539,4.268983,3.805032,0.985753,1.152832,0.000000,11.255623
5.130000,0.274197,0.089307,10.700000,47.808015,0.730000,2.345079,9.921427,4.763422,3.802565,0.985863,1.353745,0.000000,11.233341
5.130000,0.274473,0.089514,10.700000,47.463904,0.740000,1.240417,9.911316,5.072197,3.800097,0.985974,1.488991,0.000000,11.216326
5.130000,0.274749,0.089723,10.700000,47.127138,0.750000,0.012189,9.901203,5.202108,3.797627,0.986085,1.548793,0.000000,11.208337
5.130000,0.275025,0.089932,10.700000,46.797459,0.760000,1.222533,9.891091,5.160559,3.795155,0.986196,1.597132,0.000000,11.201664
5.130000,0.275302,0.090142,10.700000,46.474621,0.770000,2.356401,9.880978,4.956370,3.792682,0.986308,1.683944,0.000000,11.189056
5.130000,0.275579,0.090353,10.700000,46.158391,0.780000,3.294213,9.870865,4.599188,3.790207,0.986420,1.767203,0.000000,11.176322
5.130000,0.275858,0.090564,10.700000,45.848545,0.790000,3.955490,9.860751,4.097737,3.787731,0.986533,1.804486,0.000000,11.170477
5.130000,0.276136,0.090776,10.700000,45.544871,0.800000,4.278317,9.850637,3.455771,3.785253,0.986646,1.764385,0.000000,11.176996
5.130000,0.276415,0.090989,10.700000,45.247167,0.810000,4.224777,9.840523,2.660213,3.782774,0.986760,1.629269,0.000000,11.197604
5.130000,0.276695,0.091203,10.700000,44.955238,0.820000,3.787350,9.830408,1.623051,3.780292,0.986873,1.394873,0.000000,11.229326
5.130000,0.276976,0.091417,10.700000,44.668900,0.830000,2.994471,9.820293,0.000000,3.777810,0.986988,1.069085,0.000000,11.265126
5.130000,0.277256,0.091632,10.700000,44.387976,0.840000,1.912384,9.810177,0.000000,3.775325,0.987102,0.670345,0.724574,11.295984
5.130000,0.277538,0.091848,10.700000,44.112298,0.850000,0.640462,9.800061,0.000000,3.772839,0.987217,0.227190,0.960720,11.313691
5.130000,0.277820,0.092064,10.700000,43.841704,0.860000,0.701073,9.789944,0.000000,3.770351,0.987333,0.059278,0.985552,11.315932
5.130000,0.278103,0.092282,10.700000,43.576039,0.870000,1.988777,9.779828,0.000000,3.767862,0.987449,0.126953,0.979254,11.315491
5.130000,0.278386,0.092500,10.700000,43.315155,0.880000,3.113949,9.769710,0.000000,3.765371,0.987565,0.253768,0.954404,11.313473
5.130000,0.278670,0.092719,10.700000,43.058910,0.890000,3.995658,9.759593,1.588743,3.762878,0.987682,0.428393,0.889941,11.308324
5.130000,0.278954,0.092939,10.700000,42.807168,0.900000,4.586108,9.749474,2.608090,3.760384,0.987799,0.636898,0.755054,11.298616
5.130000,0.279239,0.093159,10.700000,42.559798,0.910000,4.868912,9.739356,3.400332,3.757888,0.987916,0.864452,0.478228,11.283605
5.130000,0.279524,0.093381,10.700000,42.316675,0.920000,4.852992,9.729237,4.064232,3.755390,0.988034,1.096682,0.000000,11.263525
5.130000,0.279811,0.093603,10.700000,42.077679,0.930000,4.565042,9.719118,4.624835,3.752891,0.988152,1.320625,0.000000,11.239587
5.130000,0.280097,0.093826,10.700000,41.842694,0.940000,4.042585,9.708998,5.090908,3.750390,0.988271,1.525263,0.000000,11.213770
